time_sec,trial_id,mission_state,event_name,event_detail,current_waypoint,target_id,success_flag
5.2,1,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,MISSION_STATE,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,,,False
5.4,1,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,MISSION_STATE,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,,,False
5.6000000000000005,1,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,MISSION_STATE,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,,,False
5.800000000000001,1,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,MISSION_STATE,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,,,False
6.0,1,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,MISSION_STATE,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,,,False
6.2,1,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,MISSION_STATE,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,,,False
6.4,1,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,MISSION_STATE,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,,,False
6.6000000000000005,1,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,MISSION_STATE,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,,,False
6.800000000000001,1,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,MISSION_STATE,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,,,False
7.0,1,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,MISSION_STATE,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,,,False
7.2,1,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,MISSION_STATE,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,,,False
7.4,1,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,MISSION_STATE,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,,,False
7.6000000000000005,1,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,MISSION_STATE,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,,,False
7.800000000000001,1,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,MISSION_STATE,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,,,False
8.0,1,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,MISSION_STATE,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,,,False
8.200000000000001,1,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,MISSION_STATE,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,,,False
8.4,1,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,MISSION_STATE,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,,,False
8.600000000000001,1,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,MISSION_STATE,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,,,False
8.8,1,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,MISSION_STATE,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,,,False
9.0,1,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,MISSION_STATE,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,,,False
9.200000000000001,1,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,MISSION_STATE,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,,,False
9.4,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
9.600000000000001,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
9.8,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
10.0,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
10.200000000000001,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
10.4,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
10.600000000000001,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
10.8,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
11.0,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
11.200000000000001,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
11.4,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
11.600000000000001,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
11.8,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
12.0,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
12.200000000000001,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
12.4,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
12.600000000000001,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
12.8,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
13.0,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
13.200000000000001,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
13.4,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
13.600000000000001,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
13.8,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
14.0,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
14.200000000000001,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
14.4,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
14.600000000000001,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
14.8,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
15.000000000000002,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
15.200000000000001,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
15.4,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
15.600000000000001,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
15.8,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
16.0,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
16.2,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
16.400000000000002,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
16.6,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
16.8,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
17.0,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
17.200000000000003,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
17.400000000000002,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
17.6,1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,MISSION_STATE,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,,,False
17.8,1,TARGET_REACHED mode=AUTO nav_goal=NONE,MISSION_STATE,TARGET_REACHED mode=AUTO nav_goal=NONE,,,False
18.0,1,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,MISSION_STATE,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,,,False
18.200000000000003,1,CAMERA_ALIGN_DONE mode=AUTO nav_goal=NONE,MISSION_STATE,CAMERA_ALIGN_DONE mode=AUTO nav_goal=NONE,,,False
18.400000000000002,1,TARGET_CLASSIFICATION_WAIT mode=AUTO nav_goal=NONE,MISSION_STATE,TARGET_CLASSIFICATION_WAIT mode=AUTO nav_goal=NONE,,,False
18.6,1,SOUND_TASK_REQUESTED mode=AUTO nav_goal=NONE,MISSION_STATE,SOUND_TASK_REQUESTED mode=AUTO nav_goal=NONE,,,False
18.8,1,SOUND_TASK_RUNNING mode=AUTO nav_goal=NONE,MISSION_STATE,SOUND_TASK_RUNNING mode=AUTO nav_goal=NONE,,,False
19.0,1,SOUND_TASK_RUNNING mode=AUTO nav_goal=NONE,MISSION_STATE,SOUND_TASK_RUNNING mode=AUTO nav_goal=NONE,,,False
19.200000000000003,1,SOUND_TASK_RUNNING mode=AUTO nav_goal=NONE,MISSION_STATE,SOUND_TASK_RUNNING mode=AUTO nav_goal=NONE,,,False
19.400000000000002,1,SOUND_TASK_RUNNING mode=AUTO nav_goal=NONE,MISSION_STATE,SOUND_TASK_RUNNING mode=AUTO nav_goal=NONE,,,False
19.6,1,SOUND_TASK_RUNNING mode=AUTO nav_goal=NONE,MISSION_STATE,SOUND_TASK_RUNNING mode=AUTO nav_goal=NONE,,,False
19.8,1,SOUND_TASK_RUNNING mode=AUTO nav_goal=NONE,MISSION_STATE,SOUND_TASK_RUNNING mode=AUTO nav_goal=NONE,,,False
20.0,1,SOUND_TASK_RUNNING mode=AUTO nav_goal=NONE,MISSION_STATE,SOUND_TASK_RUNNING mode=AUTO nav_goal=NONE,,,False
20.200000000000003,1,SOUND_TASK_RUNNING mode=AUTO nav_goal=NONE,MISSION_STATE,SOUND_TASK_RUNNING mode=AUTO nav_goal=NONE,,,False
20.400000000000002,1,SOUND_TASK_DONE mode=AUTO nav_goal=NONE,MISSION_STATE,SOUND_TASK_DONE mode=AUTO nav_goal=NONE,,,False
20.6,1,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,MISSION_STATE,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,,,False
20.8,1,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,MISSION_STATE,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,,,False
21.0,1,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,MISSION_STATE,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,,,False
21.200000000000003,1,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,MISSION_STATE,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,,,False
21.400000000000002,1,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,MISSION_STATE,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,,,False
21.6,1,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,MISSION_STATE,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,,,False
21.8,1,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,MISSION_STATE,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,,,False
22.0,1,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,MISSION_STATE,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,,,False
22.200000000000003,1,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,MISSION_STATE,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,,,False
22.400000000000002,1,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,MISSION_STATE,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,,,False
22.6,1,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,MISSION_STATE,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,,,False
22.8,1,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,MISSION_STATE,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,,,False
23.0,1,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,MISSION_STATE,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,,,False
23.200000000000003,1,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,MISSION_STATE,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,,,False
23.400000000000002,1,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,MISSION_STATE,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,,,False
23.6,1,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,MISSION_STATE,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,,,False
23.8,1,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,MISSION_STATE,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,,,False
24.0,1,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,MISSION_STATE,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,,,False
24.200000000000003,1,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,MISSION_STATE,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,,,False
24.400000000000002,1,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,MISSION_STATE,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,,,False
24.6,1,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,MISSION_STATE,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,,,False
24.8,1,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,MISSION_STATE,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,,,False
25.0,1,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,MISSION_STATE,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,,,False
25.200000000000003,1,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,MISSION_STATE,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,,,False
25.400000000000002,1,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,MISSION_STATE,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,,,False
25.6,1,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,MISSION_STATE,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,,,False
25.8,1,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,MISSION_STATE,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,,,False
26.0,1,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,MISSION_STATE,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,,,False
26.200000000000003,1,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,MISSION_STATE,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,,,False
26.400000000000002,1,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,MISSION_STATE,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,,,False
26.6,1,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,MISSION_STATE,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,,,False
26.8,1,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,MISSION_STATE,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,,,False
27.0,1,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,MISSION_STATE,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,,,False
27.200000000000003,1,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,MISSION_STATE,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,,,False
27.400000000000002,1,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,MISSION_STATE,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,,,False
27.6,1,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,MISSION_STATE,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,,,False
27.8,1,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,MISSION_STATE,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,,,False
28.0,1,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,MISSION_STATE,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,,,False
